head_idx,layer,head_in_layer,causal_score,score_std,score_sem,time_seconds,peak_memory_gb
134,11,2,0.08105804771184921,0.06383778899908066,0.009028026834130287,1.8738897000000634,0.413607424
135,11,3,0.06906339526176453,0.06923925131559372,0.009791908785700798,1.8849493000000166,0.413607424
136,11,4,0.07297322899103165,0.053083017468452454,0.0075070722959935665,1.9116581999999198,0.413607424
137,11,5,0.06278233230113983,0.06947401911020279,0.00982511043548584,1.7857703000001948,0.413607424
138,11,6,0.11898766458034515,0.11661683022975922,0.01649210974574089,1.758648600000015,0.413607424
139,11,7,0.08388161659240723,0.07036098837852478,0.0099505465477705,1.816225999999915,0.413607424
140,11,8,0.09341045469045639,0.11176202446222305,0.01580553688108921,2.04728050000017,0.413607424
141,11,9,0.09170518815517426,0.08715330064296722,0.012325338087975979,1.675601400000005,0.413607424
142,11,10,0.04979307949542999,0.04409167543053627,0.006235504522919655,1.5439613999999438,0.413607424
143,11,11,0.06898926943540573,0.06441168487071991,0.009109187871217728,1.5412218999999823,0.413607424
